FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr4:114424133:114429392:clu_31656.wgt.RDat	CAMK2D	4	1.14e+08	1.15e+08	0.0827	rs940634	 5.99	rs11098193	 1.05e-01	 -7.03	  4.32824	518	  2	lasso	 0.099821	6.02e-12	 -4.34141	1.42e-05	1.42e-05	0.00174885396825397	0.1101778	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr12:123465534:123465676:clu_4907.wgt.RDat	ARL6IP4	12	1.23e+08	1.23e+08	0.0634	rs11060180	-9.33	rs2270775	 1.92e-02	  4.08	 4.31343	311	  3	lasso	 0.008290	 3.08e-02	 4.334295	1.46e-05	1.46e-05	0.001770021875	0.1132814	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr8:130915596:130951854:clu_47007.wgt.RDat	FAM49B	8	1.31e+08	1.31e+08	0.1069	rs298616	 4.65	rs857233	 0.093543	 -6.75	 4.3571	 457	   5	lasso	0.087012	 1.45e-10	-4.30763	1.65e-05	1.65e-05	0.00196959230769231	0.1280235	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:43021108:43046005:clu_8201.wgt.RDat	ZNF37BP	10	4.30e+07	4.30e+07	0.4923	rs2484304	-4.75	rs1147917	 4.90e-01	 15.26	-4.32773	269	  7	lasso	0.578154	 6.71e-85	-4.29968	1.71e-05	1.71e-05	0.00201028636363636	0.1326789	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:43019186:43046005:clu_8201.wgt.RDat	ZNF37BP	10	4.30e+07	4.30e+07	0.3825	rs2484304	-4.75	rs2801952	 3.76e-01	-13.58	-3.72222	269	  6	lasso	0.458469	 6.22e-61	 4.29505	1.75e-05	1.75e-05	0.00202660447761194	0.1357825	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:66205779:66240214:clu_24294.wgt.RDat	KCTD7	7	6.61e+07	6.61e+07	0.0472	rs12540695	-4.23	rs12532675	 0.017477	  3.96	-3.94212	240	 10	lasso	 0.018235	 2.55e-03	-4.27928	1.87e-05	1.87e-05	0.002133725	0.1450933	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:95963201:95964431:clu_36765.wgt.RDat	KCNIP3	2	9.60e+07	9.61e+07	0.0458	rs2320431	-4.54	rs6715813	 0.029142	 -5.04	-4.51515	116	116	bslmm	 0.039934	 1.34e-05	 4.259476	2.05e-05	2.05e-05	0.00230521014492754	0.1590595	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr14:37777724:37819296:clu_16379.wgt.RDat	MIPOL1	14	3.77e+07	3.80e+07	0.1389	rs17768343	-4.07	rs1950526	 1.67e-01	  9.15	-3.53237	420	 19	enet	0.18697	 7.93e-22	-4.251391	2.12e-05	2.12e-05	0.0023277	0.1644908	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:10655621:10673572:clu_5484.wgt.RDat	MRVI1	11	1.06e+07	1.07e+07	0.7239	rs7938782	-5.16	rs11042902	 0.721429	 17.89	-4.22222	586	  8	lasso	0.74767	3.63e-134	-4.251056	2.13e-05	2.13e-05	0.0023277	0.1652667	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:10655618:10711812:clu_5484.wgt.RDat	MRVI1	11	1.06e+07	1.07e+07	0.4373	rs7938782	-5.16	rs11042902	 0.321713	-12.48	-4.22222	621	 33	enet	0.37474	 4.03e-47	 4.246732	2.17e-05	2.17e-05	0.00233847638888889	0.1683703	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:10655618:10673572:clu_5484.wgt.RDat	MRVI1	11	1.06e+07	1.07e+07	0.1376	rs7938782	-5.16	rs11042902	 0.172309	 -8.83	-4.22222	586	586	bslmm	0.17456	 2.31e-20	 4.242246	2.21e-05	2.21e-05	0.00234867027027027	0.1714739	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48960244:48964895:clu_33225.wgt.RDat	ARIH2	3	4.90e+07	4.90e+07	0.1148	rs12497850	 -5.74	rs6781790	 2.27e-01	 10.50	-4.82203	 270	  6	lasso	 0.242293	 1.25e-28	-4.23993	2.24e-05	2.24e-05	0.00234867027027027	0.1738016	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:80086473:80091949:clu_12214.wgt.RDat	CCDC57	17	80059345	80170689	0.0416	rs12601558	  3.62	rs9907757	-1.63e-03	  3.65	  3.49167	321	321	blup	 0.022514	 8.97e-04	  4.2178	2.47e-05	2.47e-05	0.00255529733333333	0.1916473	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr19:57059271:57060327:clu_19860.wgt.RDat	ZFP28	19	57050316	57068170	0.0683	rs8112935	-4.32	rs2041397	 0.000234	  3.68	-1.58915	489	489	blup	 0.012246	1.12e-02	-4.19584	2.72e-05	2.72e-05	0.00276099480519481	0.2110448	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48962272:48964895:clu_33225.wgt.RDat	ARIH2	3	4.90e+07	4.90e+07	0.0636	rs12497850	 -5.74	rs7623023	 8.74e-02	 -7.19	-4.86441	 270	270	blup	 0.093932	 2.61e-11	 4.19370	2.74e-05	2.74e-05	0.00276099480519481	0.2125966	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:59825370:59829759:clu_28715.wgt.RDat	PART1	5	5.98e+07	5.98e+07	0.0467	rs976080	 7.48	rs4133470	 3.94e-02	 -4.93	 4.08661	310	  2	lasso	 2.23e-02	 9.55e-04	-4.185460	2.85e-05	2.85e-05	0.00283501923076923	0.2211315	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:93622040:93624372:clu_41002.wgt.RDat	TMED5	1	9.36e+07	9.36e+07	0.0317	rs4847399	  4.86	rs4847235	 2.61e-02	  4.64	 4.26050	268	  5	lasso	 0.019839	 1.72e-03	 4.15573	3.24e-05	3.24e-05	0.0031514950617284	0.2513916	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:52720071:52720785:clu_33474.wgt.RDat	GNL3	3	5.27e+07	5.27e+07	0.0613	rs13083798	 -4.62	rs13083798	 1.24e-01	  7.80	-4.62500	 389	 40	enet	 0.115243	 1.25e-13	-4.15509	3.25e-05	3.25e-05	0.0031514950617284	0.2521675	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:42837265:42847086:clu_11099.wgt.RDat	ADAM11	17	42836567	42859214	0.0609	rs5910	  5.31	rs9908717	-9.08e-04	 -3.74	 -2.70254	393	393	bslmm	 0.018335	 2.49e-03	  4.1525	3.29e-05	3.29e-05	0.0031514950617284	0.2552711	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr22:41654110:41660668:clu_21526.wgt.RDat	RANGAP1	22	41641614	41682216	0.0166	rs5758264	-4.39	rs5995992	 0.007895	-3.42	-4.0000	250	250	blup	 0.006489	4.93e-02	 4.13540	3.54e-05	3.54e-05	0.00334961707317073	0.2746686	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:25580428:25663531:clu_39660.wgt.RDat	C1orf63	1	2.56e+07	2.57e+07	0.0705	rs631133	 -4.42	rs4649084	 4.94e-02	 -4.96	-4.15044	378	  4	lasso	 0.045446	 3.56e-06	 4.11627	3.85e-05	3.85e-05	0.00359905421686747	0.2987215	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:200824603:200870466:clu_38130.wgt.RDat	C2orf47	2	2.01e+08	2.01e+08	0.0569	rs7598349	-4.38	rs281787	 0.060970	  5.71	 3.83333	400	  4	lasso	 0.059845	 1.10e-07	 4.109033	3.97e-05	3.97e-05	0.00366705119047619	0.3080323	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:43046063:43047025:clu_8201.wgt.RDat	ZNF37BP	10	4.30e+07	4.30e+07	0.0491	rs2484304	-4.75	rs1147917	 4.48e-02	 -5.97	-4.32773	268	  5	lasso	0.056220	 2.65e-07	 4.09289	4.26e-05	4.26e-05	0.00388862823529412	0.3305334	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr15:63354844:63356263:clu_15175.wgt.RDat	TPM1	15	6.33e+07	6.34e+07	0.0827	rs11857703	 4.14	rs8519	 8.91e-03	 -4.39	-2.68067	513	513	blup	0.01757	 3.00e-03	 4.07496	4.60e-05	4.6e-05	0.00415016279069767	0.356914	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:49137080:49137194:clu_33251.wgt.RDat	QARS	3	4.91e+07	4.91e+07	0.0580	rs12497850	 -5.74	rs35713889	 1.62e-02	 -3.80	 3.70144	 253	 10	enet	 0.024966	 4.95e-04	-4.05831	4.94e-05	4.94e-05	0.00440568505747126	0.3832946	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:99138098:99149840:clu_36878.wgt.RDat	INPP4A	2	9.91e+07	9.92e+07	0.0316	rs4851133	 3.87	rs10167015	-0.002207	  3.13	 1.89231	318	318	blup	 0.014230	 6.85e-03	 4.053274	5.05e-05	5.05e-05	0.00445260795454545	0.3918295	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48982614:48999045:clu_33225.wgt.RDat	ARIH2	3	4.90e+07	4.90e+07	0.0336	rs12497850	 -5.74	rs1352420	 1.31e-02	 -4.12	-5.43220	 265	265	bslmm	 0.025326	 4.54e-04	 4.01246	6.01e-05	6.01e-05	0.00518990888888889	0.4663159	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:25621231:25663531:clu_39660.wgt.RDat	C1orf63	1	2.56e+07	2.57e+07	0.0696	rs631133	 -4.42	rs3091242	 3.93e-02	  5.06	-4.00000	374	  4	lasso	 0.035548	 3.85e-05	-4.01209	6.02e-05	6.02e-05	0.00518990888888889	0.4670918	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48956431:48962151:clu_33225.wgt.RDat	ARIH2	3	4.90e+07	4.90e+07	0.0279	rs12497850	 -5.74	rs3774800	 1.90e-02	 -4.65	-2.60684	 269	269	blup	 0.026766	 3.20e-04	 4.00392	6.23e-05	6.23e-05	0.0052710597826087	0.4833857	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:22852804:22857619:clu_23816.wgt.RDat	TOMM7	7	2.29e+07	2.29e+07	0.0647	rs858239	-8.71	rs2905345	 0.019142	 -4.07	 2.23741	505	505	bslmm	 0.019455	 1.89e-03	-4.00331	6.25e-05	6.25e-05	0.0052710597826087	0.4849375	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:65444528:65445211:clu_24276.wgt.RDat	GUSB	7	6.54e+07	6.54e+07	0.1027	rs12532327	-4.22	rs6978513	 0.006906	  3.75	-1.50588	185	185	bslmm	 0.018650	 2.30e-03	-3.96965	7.20e-05	7.2e-05	0.00595957234042553	0.558648	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:136103205:136111020:clu_37379.wgt.RDat	ZRANB3	2	1.36e+08	1.36e+08	0.0246	rs1979033	 6.94	rs7563363	-0.002135	  3.24	-2.33333	267	267	blup	 0.008385	 3.00e-02	-3.969039	7.22e-05	7.22e-05	0.00595957234042553	0.5601998	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:27898737:27898850:clu_10540.wgt.RDat	TP53I13	17	27895738	27900175	0.1251	rs3110492	  4.21	rs565977	 8.20e-02	  6.30	  3.95200	316	  2	lasso	 0.068630	 1.31e-08	  3.9522	7.74e-05	7.74e-05	0.00632154315789474	0.6005466	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:201248740:201253946:clu_38133.wgt.RDat	SPATS2L	2	2.01e+08	2.01e+08	0.0821	rs7598349	-4.38	rs842823	 0.055703	 -5.70	-4.27200	503	  4	lasso	 0.061201	 7.95e-08	 3.935924	8.29e-05	8.29e-05	0.00670021979166667	0.6432211	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:102746732:102746847:clu_9106.wgt.RDat	MRPL43	10	1.03e+08	1.03e+08	0.0774	rs17113735	 4.60	rs701835	 8.09e-02	 -6.53	 3.91724	410	  3	lasso	0.074057	 3.49e-09	-3.92774	8.57e-05	8.57e-05	0.00685511649484536	0.6649463	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr6:28350386:28358195:clu_26117.wgt.RDat	ZSCAN12	6	28346597	28367544	0.0315	rs200969	 5.31	rs6912584	 0.00459	 -3.83	 1.1852	343	343	blup	 0.009352	 2.34e-02	-3.91458	9.06e-05	9.06e-05	0.00717311632653061	0.7029654	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr15:41952723:41988273:clu_14722.wgt.RDat	MGA	15	4.20e+07	4.21e+07	0.0590	rs2297380	-4.93	rs2297379	-4.31e-04	 -3.31	 2.96491	455	455	bslmm	0.00530	 6.77e-02	-3.90484	9.43e-05	9.43e-05	0.00739064343434343	0.7316737	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48282704:48289115:clu_33154.wgt.RDat	ZNF589	3	4.83e+07	4.83e+07	0.2175	rs12497850	 -5.74	rs936426	 3.41e-01	-12.31	 4.09917	 248	 18	lasso	 0.341469	 3.88e-42	-3.89848	9.68e-05	9.68e-05	0.00746707722772277	0.7510712	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:60083258:60139249:clu_28719.wgt.RDat	ELOVL7	5	6.00e+07	6.01e+07	0.0864	rs976080	 7.48	rs4699965	 9.06e-02	  6.89	-3.78862	336	  3	lasso	 1.00e-01	 5.48e-12	-3.897535	9.72e-05	9.72e-05	0.00746707722772277	0.7541748	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48299451:48302303:clu_33154.wgt.RDat	ZNF589	3	4.83e+07	4.83e+07	0.3553	rs12497850	 -5.74	rs1045482	 4.07e-01	 13.57	 3.93103	 250	 10	lasso	 0.425157	 3.36e-55	 3.89264	9.92e-05	9.92e-05	0.00754600784313725	0.7696928	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr14:88407902:88411897:clu_17148.wgt.RDat	GALC	14	8.83e+07	8.84e+07	0.1869	rs979812	 6.12	rs416542	 2.14e-01	 -9.96	-4.30435	474	474	bslmm	0.21157	 8.51e-25	 3.881552	1.04e-04	0.000104	0.00783433009708738	0.806936	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr6:119345978:119470243:clu_27580.wgt.RDat	FAM184A	6	1.19e+08	1.19e+08	0.3708	rs794607	-4.53	rs4945630	 4.11e-01	 13.52	-4.01786	450	  7	lasso	 0.40991	 1.10e-52	-3.868013	0.000110	0.00011	0.00820663461538462	0.85349	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:97915155:97915681:clu_8958.wgt.RDat	ZNF518A	10	9.79e+07	9.79e+07	0.0352	rs2446023	 3.90	rs11188664	 7.58e-03	 -3.90	-3.88235	473	473	bslmm	0.011726	 1.28e-02	 3.86194	1.12e-04	0.000112	0.00827626666666667	0.869008	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr17:56603674:56604293:clu_11449.wgt.RDat	SEPT4	17	56597610	56618179	0.0520	rs4793954	  4.62	rs8066773	 3.29e-02	  5.16	  4.52941	328	328	blup	 0.043073	 6.31e-06	  3.8585	1.14e-04	0.000114	0.00834458490566038	0.884526	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr8:141810675:141828376:clu_47106.wgt.RDat	PTK2	8	1.42e+08	1.42e+08	0.0314	rs13257090	 4.08	rs4246123	 0.040538	  4.47	 3.8462	 374	   1	lasso	0.035615	 3.79e-05	 3.84615	1.20e-04	0.00012	0.00870168224299065	0.93108	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr6:119417491:119470243:clu_27580.wgt.RDat	FAM184A	6	1.19e+08	1.19e+08	0.3137	rs794607	-4.53	rs4945630	 3.36e-01	-12.31	-4.01786	431	431	bslmm	 0.33081	 1.36e-40	 3.834341	0.000126	0.000126	0.00905216666666667	0.977634	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:93202184:93250393:clu_41000.wgt.RDat	EVI5	1	9.30e+07	9.33e+07	0.0416	rs4847399	  4.86	rs11800409	-1.61e-03	  4.14	 1.62016	278	278	blup	 0.031121	 1.12e-04	 3.82884	1.29e-04	0.000129	0.00918266972477064	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:99965240:99971204:clu_24832.wgt.RDat	PILRA	7	1.00e+08	1.00e+08	0.0202	rs11769700	-4.04	rs7783550	 0.017768	  4.04	-3.64583	303	  2	lasso	 0.003175	 1.21e-01	-3.81639	1.35e-04	0.000135	0.00952240909090909	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr14:88412077:88414072:clu_17148.wgt.RDat	GALC	14	8.83e+07	8.84e+07	0.1919	rs979812	 6.12	rs416542	 2.23e-01	 10.16	-4.30435	473	473	bslmm	0.22022	 7.34e-26	-3.812707	1.37e-04	0.000137	0.00957642342342342	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:102746329:102746506:clu_9106.wgt.RDat	MRPL43	10	1.03e+08	1.03e+08	0.2926	rs17113735	 4.60	rs2295716	 4.01e-01	 13.37	 3.59574	411	  6	lasso	0.402690	 1.62e-51	 3.79813	1.46e-04	0.000146	0.0100249026548673	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr3:48956431:48960181:clu_33225.wgt.RDat	ARIH2	3	4.90e+07	4.90e+07	0.0250	rs12497850	 -5.74	rs11920251	 1.19e-03	  3.56	-3.54783	 267	267	bslmm	 0.017676	 2.93e-03	-3.79707	1.46e-04	0.000146	0.0100249026548673	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:209293028:209302262:clu_38311.wgt.RDat	PTH2R	2	2.09e+08	2.10e+08	0.1740	rs1057390	 4.64	rs35293936	 0.284569	-11.42	 3.70330	349	  7	lasso	 0.267519	 6.80e-32	-3.790913	1.50e-04	0.00015	0.0102092105263158	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:93202184:93257901:clu_41000.wgt.RDat	EVI5	1	9.30e+07	9.33e+07	0.0407	rs4847399	  4.86	rs11810217	-1.54e-03	 -4.20	 1.64844	280	280	blup	 0.031678	 9.79e-05	-3.78667	1.53e-04	0.000153	0.0103007413793103	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr7:65338552:65413658:clu_24268.wgt.RDat	VKORC1L1	7	6.53e+07	6.54e+07	0.0220	rs12532327	-4.22	rs313829	-0.001814	 -3.43	-2.38889	223	223	bslmm	 0.007255	 4.03e-02	 3.78397	1.54e-04	0.000154	0.0103007413793103	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr8:141829119:141856359:clu_47107.wgt.RDat	PTK2	8	1.42e+08	1.42e+08	0.0418	rs13257090	 4.08	rs3923115	 0.045059	 -5.04	 3.8051	 376	   9	lasso	0.032465	 8.10e-05	-3.77715	1.59e-04	0.000159	0.0104099916666667	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:102797188:102798400:clu_9118.wgt.RDat	SFXN3	10	1.03e+08	1.03e+08	0.1238	rs17113735	 4.60	rs2275382	 1.02e-01	 -7.92	 3.70504	405	 12	enet	0.112706	 2.37e-13	-3.77530	1.60e-04	0.00016	0.0104099916666667	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr14:88452946:88454488:clu_17150.wgt.RDat	GALC	14	8.83e+07	8.84e+07	0.0558	rs979812	 6.12	rs6574977	 5.42e-02	  5.19	-3.77500	464	  1	lasso	0.04377	 5.34e-06	-3.775000	1.60e-04	0.00016	0.0104099916666667	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:154143187:154143889:clu_41815.wgt.RDat	TPM3	1	1.54e+08	1.54e+08	0.0306	rs3811453	  3.80	rs6701341	 1.33e-02	  4.12	-2.44628	323	  9	enet	 0.023188	 7.62e-04	-3.77350	1.61e-04	0.000161	0.0104099916666667	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:99135488:99136409:clu_36880.wgt.RDat	INPP4A	2	9.91e+07	9.92e+07	0.2354	rs4851133	 3.87	rs11901568	 0.322883	-12.16	 3.76984	317	 19	lasso	 0.318547	 7.59e-39	-3.765907	1.66e-04	0.000166	0.0106445785123967	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr5:60083258:60139987:clu_28719.wgt.RDat	ELOVL7	5	6.00e+07	6.01e+07	0.1467	rs976080	 7.48	rs1563908	 2.02e-01	 10.02	-3.71074	336	 17	enet	 2.56e-01	 2.10e-30	-3.751899	1.76e-04	0.000176	0.0111933114754098	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:99136325:99136409:clu_36880.wgt.RDat	INPP4A	2	9.91e+07	9.92e+07	0.2158	rs4851133	 3.87	rs11901568	 0.329877	 12.22	 3.76984	316	 21	lasso	 0.325986	 6.68e-40	 3.747039	1.79e-04	0.000179	0.0112413858267717	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr2:95963201:95972967:clu_36765.wgt.RDat	KCNIP3	2	9.60e+07	9.61e+07	0.0256	rs2320431	-4.54	rs2113418	 0.024690	 -4.42	-3.67286	117	  4	lasso	 0.022739	 8.49e-04	 3.743556	1.81e-04	0.000181	0.0112413858267717	1	CMC.BRAIN.RNASEQ_SPLICING
/array/dkia/eqtl/twas/expression_weights/twas/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr1:25580428:25594231:clu_39660.wgt.RDat	C1orf63	1	2.56e+07	2.57e+07	0.0617	rs631133	 -4.42	rs1043879	 9.00e-03	  4.05	-3.11905	339	339	bslmm	 0.051688	 7.93e-07	-3.74262	1.82e-04	0.000182	0.0112413858267717	1	CMC.BRAIN.RNASEQ_SPLICING
