FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000132740.4.IGHMBP2.wgt.RDat	IGHMBP2	11	6.87e+07	6.87e+07	0.312	rs2924689	 2.96	rs7938117	 0.24551	 5.23	 0.25203	406	 5	lasso	 0.30377	2.04e-09	 0.2994	0.76461
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000254682.1.RP11-660L16.2.wgt.RDat	RP11-660L16.2	11	7.12e+07	7.12e+07	0.358	rs12806832	-3.23	rs7928249	 0.35585	-6.00	-0.00781	351	 5	lasso	 0.36069	3.01e-11	 0.2134	0.83104
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000175575.8.PAAF1.wgt.RDat	PAAF1	11	7.36e+07	7.36e+07	0.315	rs7925226	-2.77	rs1792163	 0.04722	 3.94	 0.93197	349	20	enet	 0.07757	3.04e-03	-0.5045	0.61391
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000175567.4.UCP2.wgt.RDat	UCP2	11	7.37e+07	7.37e+07	0.206	rs17244616	-2.54	rs660339	 0.12369	 4.44	 2.00877	362	 7	lasso	 0.04976	1.50e-02	 1.7069	0.08785
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000175538.6.KCNE3.wgt.RDat	KCNE3	11	7.42e+07	7.42e+07	0.220	rs7939907	 2.78	rs10898993	 0.05892	-4.30	 0.47458	403	16	enet	 0.23594	2.07e-07	-0.4805	0.63090
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000254928.1.RP11-702H23.6.wgt.RDat	RP11-702H23.6	11	7.42e+07	7.42e+07	0.206	rs7939907	 2.78	rs10898993	 0.05940	-4.19	 0.47458	398	14	enet	 0.18927	4.05e-06	 0.3187	0.74992
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000166435.11.XRRA1.wgt.RDat	XRRA1	11	7.45e+07	7.47e+07	0.719	rs7939907	 2.78	rs2304683	 0.61383	 7.95	 0.99200	509	 5	lasso	 0.60161	2.58e-21	 1.1142	0.26518
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000254459.1.RP11-91P24.7.wgt.RDat	RP11-91P24.7	11	7.75e+07	7.76e+07	0.134	rs3015989	-3.39	rs7930066	 0.07934	-3.55	-0.08065	357	16	lasso	 0.03470	3.60e-02	 0.0669	0.94665
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000159063.8.ALG8.wgt.RDat	ALG8	11	7.78e+07	7.79e+07	0.284	rs3740677	-2.85	rs579711	 0.10488	-4.66	 0.29221	359	 6	lasso	 0.09545	1.09e-03	-0.0968	0.92286
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000188997.3.KCTD21.wgt.RDat	KCTD21	11	7.79e+07	7.79e+07	0.280	rs3740677	-2.85	rs10793282	 0.25423	 5.44	-0.22807	353	 5	enet	 0.21911	6.17e-07	-0.1000	0.92031
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000166004.10.KIAA1731.wgt.RDat	KIAA1731	11	9.34e+07	9.35e+07	0.343	rs586293	 3.40	rs10831088	-0.01028	 3.89	 0.69767	420	 9	lasso	-0.00277	3.95e-01	 0.9672	0.33346
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000182919.10.C11orf54.wgt.RDat	C11orf54	11	9.35e+07	9.35e+07	0.382	rs586293	 3.40	rs652961	 0.18198	 5.06	 2.96721	401	 4	lasso	 0.18281	6.05e-06	 2.8263	0.00471
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000020922.8.MRE11A.wgt.RDat	MRE11A	11	9.42e+07	9.42e+07	0.220	rs12417385	 3.08	rs535801	 0.25849	 5.19	-0.15574	466	 4	lasso	 0.19167	3.49e-06	 0.0148	0.98818
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000256885.1.AP001877.1.wgt.RDat	AP001877.1	11	9.56e+07	9.56e+07	0.207	rs16923378	-3.81	rs617999	 0.02578	 3.76	-2.69828	617	15	lasso	 0.01172	1.45e-01	-2.2489	0.02452
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000149231.7.CCDC82.wgt.RDat	CCDC82	11	9.61e+07	9.61e+07	0.490	rs16923378	-3.81	rs11021552	 0.35533	 6.04	 1.17901	477	 8	lasso	 0.30309	2.14e-09	 1.3154	0.18836
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000261098.1.RP11-819C21.1.wgt.RDat	RP11-819C21.1	11	1.07e+08	1.07e+08	0.208	rs1471046	 3.13	rs573449	 0.00149	 3.91	 0.89655	465	18	enet	 0.08115	2.48e-03	 0.6295	0.52904
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000110660.10.SLC35F2.wgt.RDat	SLC35F2	11	1.08e+08	1.08e+08	0.443	rs7948284	-2.24	rs4753821	 0.37387	 6.17	-0.80488	440	 2	lasso	 0.35867	3.52e-11	-0.7176	0.47301
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000137713.11.PPP2R1B.wgt.RDat	PPP2R1B	11	1.12e+08	1.12e+08	0.273	rs10891244	 2.19	rs615642	 0.14420	 4.72	-0.47934	376	 3	lasso	 0.14853	4.85e-05	-0.2128	0.83148
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000149292.12.TTC12.wgt.RDat	TTC12	11	1.13e+08	1.13e+08	0.569	rs2156485	 3.10	rs2236709	 0.20096	 5.75	-2.47368	535	 9	lasso	 0.38513	4.41e-12	-0.3733	0.70890
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000270179.1.RP11-159N11.4.wgt.RDat	RP11-159N11.4	11	1.13e+08	1.13e+08	0.318	rs2156485	 3.10	rs7927508	 0.06984	 4.78	-2.22881	506	 7	lasso	 0.13684	9.72e-05	-0.8277	0.40783
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000166682.6.TMPRSS5.wgt.RDat	TMPRSS5	11	1.14e+08	1.14e+08	0.289	rs648116	-3.64	rs4938050	 0.24078	 5.02	-1.20930	555	 2	lasso	 0.21493	8.06e-07	-1.1467	0.25149
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000196655.5.TRAPPC4.wgt.RDat	TRAPPC4	11	1.19e+08	1.19e+08	0.491	rs583713	-4.47	rs11006	 0.30248	 5.63	 1.04255	372	33	enet	 0.26708	2.61e-08	 0.6920	0.48893
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000272186.1.RP11-110I1.13.wgt.RDat	RP11-110I1.13	11	1.19e+08	1.19e+08	0.281	rs583713	-4.47	rs10790308	 0.01470	 3.42	 1.60000	368	23	enet	 0.03455	3.63e-02	-0.1308	0.89597
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000160695.10.VPS11.wgt.RDat	VPS11	11	1.19e+08	1.19e+08	0.351	rs583713	-4.47	rs1799993	 0.23628	-5.40	-0.12069	375	 5	lasso	 0.20555	1.46e-06	 0.1605	0.87246
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000196914.4.ARHGEF12.wgt.RDat	ARHGEF12	11	1.20e+08	1.20e+08	0.415	rs3133846	 3.30	rs1893392	-0.00366	-3.15	-0.36220	632	23	enet	 0.00168	2.83e-01	-0.8131	0.41616
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000120451.6.SNX19.wgt.RDat	SNX19	11	1.31e+08	1.31e+08	0.334	rs2512653	-3.22	rs2155751	 0.12243	-4.57	-0.49123	646	 5	lasso	 0.11864	2.83e-04	 0.1095	0.91279
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000149328.10.GLB1L2.wgt.RDat	GLB1L2	11	1.34e+08	1.34e+08	0.464	rs3802920	 7.69	rs12806537	 0.18821	 4.76	-1.70769	611	 7	lasso	 0.11533	3.44e-04	-2.1170	0.03426
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000177406.4.RP11-218M22.1.wgt.RDat	RP11-218M22.1	12	7.40e+05	7.73e+05	0.2572	rs11062211	-3.66	rs12307171	 0.16070	 4.70	 1.284	452	 9	lasso	0.14771	5.09e-05	 0.9213	0.3569
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000250132.2.RP11-359B12.2.wgt.RDat	RP11-359B12.2	12	1.08e+06	1.10e+06	0.2598	rs6489750	-3.33	rs16928336	-0.00137	-3.16	-0.673	401	 6	lasso	0.00131	2.91e-01	-0.9151	0.3602
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000151062.10.CACNA2D4.wgt.RDat	CACNA2D4	12	1.90e+06	2.03e+06	0.4500	rs11061737	 2.76	rs6489330	 0.18666	 5.69	 1.049	552	15	enet	0.17428	1.02e-05	 1.0346	0.3009
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000078246.11.TULP3.wgt.RDat	TULP3	12	3.00e+06	3.05e+06	0.3276	rs16929388	 2.81	rs10848723	 0.27302	-5.64	-0.258	590	26	enet	0.28623	7.00e-09	-0.8321	0.4054
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000212127.5.TAS2R14.wgt.RDat	TAS2R14	12	1.11e+07	1.11e+07	0.1594	rs17817150	-2.84	rs10772397	 0.13878	 3.99	 1.553	366	 2	lasso	0.12955	1.49e-04	 1.5543	0.1201
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000182993.3.C12orf60.wgt.RDat	C12orf60	12	1.50e+07	1.51e+07	0.3915	rs10772807	-3.48	rs2075268	 0.33958	 5.96	 2.303	380	 3	lasso	0.32230	5.36e-10	 2.4603	0.0139
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000205707.6.LYRM5.wgt.RDat	LYRM5	12	2.53e+07	2.54e+07	0.2084	rs10743538	-3.28	rs11047919	 0.17488	-4.58	-1.205	559	24	enet	0.05980	8.43e-03	 1.9721	0.0486
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000110900.10.TSPAN11.wgt.RDat	TSPAN11	12	3.11e+07	3.11e+07	0.2745	rs10843820	-3.99	rs11051145	 0.33879	 5.91	-0.012	499	 2	lasso	0.32252	5.28e-10	 0.0466	0.9628
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000013573.12.DDX11.wgt.RDat	DDX11	12	3.12e+07	3.13e+07	0.7171	rs10843820	-3.99	rs6487970	 0.62852	-7.90	-0.392	453	24	enet	0.56148	2.81e-19	 0.4749	0.6349
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000139211.5.AMIGO2.wgt.RDat	AMIGO2	12	4.75e+07	4.75e+07	0.3329	rs732523	 3.44	rs7958908	 0.20654	-4.65	-1.608	430	 5	lasso	0.16551	1.74e-05	 1.8043	0.0712
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000134291.7.TMEM106C.wgt.RDat	TMEM106C	12	4.84e+07	4.84e+07	0.4733	rs3764013	 3.58	rs4344559	 0.00438	-4.07	 2.180	496	15	lasso	0.03206	4.20e-02	-2.2741	0.0230
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000240399.1.RP1-228P16.1.wgt.RDat	RP1-228P16.1	12	4.84e+07	4.84e+07	0.1355	rs3764013	 3.58	rs12306451	 0.12133	-4.12	-0.568	508	 4	lasso	0.10674	5.66e-04	 0.6868	0.4922
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000177981.6.ASB8.wgt.RDat	ASB8	12	4.85e+07	4.86e+07	0.1767	rs3764013	 3.58	rs10875746	 0.01710	 3.66	-0.821	512	 4	lasso	0.04360	2.14e-02	-0.4667	0.6407
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000134285.6.FKBP11.wgt.RDat	FKBP11	12	4.93e+07	4.93e+07	0.1729	rs6580699	 3.75	rs833483	 0.19062	 4.96	 1.835	324	 8	enet	0.18341	5.83e-06	 1.4745	0.1403
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000139624.8.CERS5.wgt.RDat	CERS5	12	5.05e+07	5.06e+07	0.3671	rs7952734	 3.20	rs706794	 0.20799	-5.26	-1.074	313	16	lasso	0.21209	9.66e-07	 0.9398	0.3473
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000050405.9.LIMA1.wgt.RDat	LIMA1	12	5.06e+07	5.07e+07	0.1831	rs1574326	 2.98	rs706791	 0.12052	 4.07	 0.897	333	 5	lasso	0.07316	3.92e-03	 1.0743	0.2827
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000135390.13.ATP5G2.wgt.RDat	ATP5G2	12	5.40e+07	5.41e+07	0.4590	rs11170567	 3.67	rs1971762	 0.45650	 6.80	 0.488	405	 7	lasso	0.45992	7.53e-15	 0.9903	0.3220
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000135424.11.ITGA7.wgt.RDat	ITGA7	12	5.61e+07	5.61e+07	0.2527	rs2242295	 3.19	rs12368145	 0.01593	 3.98	 1.169	303	14	enet	0.06565	6.02e-03	 1.6736	0.0942
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000139531.8.SUOX.wgt.RDat	SUOX	12	5.64e+07	5.64e+07	0.2499	NA	   NA	NA	      NA	   NA	    NA	283	 0	enet	0.04948	1.52e-02	     NA	    NA
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000257303.1.RP11-977G19.11.wgt.RDat	RP11-977G19.11	12	5.67e+07	5.67e+07	0.3140	rs2242295	 3.19	rs17118403	 0.25061	-5.22	 2.113	254	 5	lasso	0.27867	1.18e-08	-2.1197	0.0340
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000123427.11.METTL21B.wgt.RDat	METTL21B	12	5.82e+07	5.82e+07	0.3317	rs12368865	-3.08	rs10877016	 0.31880	 5.81	-0.289	341	27	enet	0.31911	6.77e-10	-0.5804	0.5616
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000166896.3.XRCC6BP1.wgt.RDat	XRCC6BP1	12	5.83e+07	5.84e+07	0.2734	rs12368865	-3.08	rs10877041	 0.34700	-5.91	-1.446	413	 4	lasso	0.32739	3.70e-10	 1.2202	0.2224
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000135655.9.USP15.wgt.RDat	USP15	12	6.27e+07	6.28e+07	0.3358	rs12811821	-3.80	rs1440724	 0.03445	-3.61	-0.720	561	10	lasso	0.05069	1.42e-02	 0.8215	0.4114
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000180481.6.GLIPR1L2.wgt.RDat	GLIPR1L2	12	7.58e+07	7.58e+07	0.5682	rs1795669	-2.82	rs11180484	 0.62384	-8.01	 0.175	490	 3	lasso	0.64304	1.22e-23	-0.1424	0.8867
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000257497.1.RP11-585P4.5.wgt.RDat	RP11-585P4.5	12	7.59e+07	7.59e+07	0.1283	rs1795669	-2.82	rs7315474	 0.08857	-4.20	 0.787	497	 4	lasso	0.07083	4.48e-03	-0.5722	0.5672
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000175183.5.CSRP2.wgt.RDat	CSRP2	12	7.73e+07	7.73e+07	0.4673	rs17813667	 2.88	rs11116211	 0.27470	 5.39	-0.766	470	14	lasso	0.27225	1.83e-08	-0.9010	0.3676
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000111144.5.LTA4H.wgt.RDat	LTA4H	12	9.64e+07	9.64e+07	0.2467	rs10777797	-3.86	rs4762293	 0.00982	-3.07	 0.351	569	12	lasso	0.00544	2.18e-01	-0.0335	0.9733
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000166130.10.IKBIP.wgt.RDat	IKBIP	12	9.90e+07	9.90e+07	0.2288	rs6538889	-3.03	rs12581119	 0.23028	 4.89	-0.213	441	 5	lasso	0.24598	1.07e-07	-1.0315	0.3023
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000111666.6.CHPT1.wgt.RDat	CHPT1	12	1.02e+08	1.02e+08	0.1869	rs17032033	 4.57	rs2041149	 0.00681	-3.93	 0.119	474	 5	lasso	0.02732	5.56e-02	 0.5281	0.5974
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000257681.1.RP11-341G23.4.wgt.RDat	RP11-341G23.4	12	1.04e+08	1.04e+08	0.3957	rs11111539	 2.19	rs751448	 0.08429	 4.52	-0.906	612	 8	lasso	0.17801	8.13e-06	-0.7958	0.4261
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000174437.12.ATP2A2.wgt.RDat	ATP2A2	12	1.11e+08	1.11e+08	0.1826	rs11065724	 3.66	rs11065663	 0.06965	-3.19	 0.144	244	33	enet	0.03988	2.66e-02	 0.4704	0.6380
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000270018.1.RP3-462E2.5.wgt.RDat	RP3-462E2.5	12	1.12e+08	1.12e+08	0.0638	rs34245489	-1.73	rs12580246	 0.09885	-3.63	 1.296	179	 2	lasso	0.06108	7.83e-03	-1.2408	0.2147
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000229186.3.ADAM1A.wgt.RDat	ADAM1A	12	1.12e+08	1.12e+08	0.2609	rs34245489	-1.73	rs12580246	 0.00549	-3.75	 1.296	180	11	lasso	0.11919	2.74e-04	-0.3846	0.7006
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000089220.4.PEBP1.wgt.RDat	PEBP1	12	1.19e+08	1.19e+08	0.2921	rs11068674	 3.11	rs364823	 0.07751	 3.93	-1.182	498	44	enet	0.05944	8.60e-03	-0.8245	0.4096
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000168778.7.TCTN2.wgt.RDat	TCTN2	12	1.24e+08	1.24e+08	0.2323	rs2682427	 5.88	rs10773019	-0.00795	-3.57	 0.493	403	 4	enet	0.05497	1.11e-02	-0.3387	0.7348
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000177084.12.POLE.wgt.RDat	POLE	12	1.33e+08	1.33e+08	0.2735	rs1882297	 3.78	rs4883544	 0.11839	 5.59	 1.877	237	 4	lasso	0.20735	1.30e-06	 2.1247	0.0336
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000176268.5.CYCSP34.wgt.RDat	CYCSP34	13	4.14e+07	4.14e+07	0.206	rs1892548	-2.35	rs7320344	 0.11327	-4.94	-0.800	339	 2	lasso	 0.13318	1.21e-04	 0.72590	0.4679
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000120675.4.DNAJC15.wgt.RDat	DNAJC15	13	4.36e+07	4.37e+07	0.530	rs1359314	-2.74	rs7322198	 0.39987	 6.31	 1.171	623	 5	lasso	 0.45459	1.22e-14	 1.32796	0.1842
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000102547.14.CAB39L.wgt.RDat	CAB39L	13	4.99e+07	5.00e+07	0.256	rs7991335	-4.98	rs7336018	 0.13233	 4.33	 2.849	467	 5	lasso	 0.06877	5.04e-03	 2.27905	0.0227
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000123179.9.EBPL.wgt.RDat	EBPL	13	5.02e+07	5.03e+07	0.414	rs7991335	-4.98	rs9562923	 0.06062	-4.19	 0.552	391	 7	lasso	 0.12392	2.08e-04	-0.61103	0.5412
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000102796.6.DHRS12.wgt.RDat	DHRS12	13	5.23e+07	5.24e+07	0.196	rs12872555	 3.62	rs2408491	 0.10532	-3.99	-0.362	374	11	lasso	 0.09411	1.18e-03	 0.64672	0.5178
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000136108.10.CKAP2.wgt.RDat	CKAP2	13	5.30e+07	5.31e+07	0.321	rs471680	-2.82	rs9526975	 0.22139	-5.04	-0.101	369	 6	lasso	 0.23203	2.68e-07	 0.57075	0.5682
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000118939.13.UCHL3.wgt.RDat	UCHL3	13	7.61e+07	7.62e+07	0.655	rs7319334	-2.59	rs9543976	 0.28143	-5.77	-0.142	559	36	enet	 0.31666	8.08e-10	-0.00902	0.9928
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000261105.1.RP11-173B14.5.wgt.RDat	RP11-173B14.5	13	7.62e+07	7.62e+07	0.280	rs7319334	-2.59	rs9543976	 0.20354	-4.60	-0.142	557	 8	lasso	 0.15794	2.75e-05	 0.40415	0.6861
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Caudate_basal_ganglia/GTEx.Brain_Caudate_basal_ganglia.ENSG00000228444.2.RP11-173B14.4.wgt.RDat	RP11-173B14.4	13	7.62e+07	7.62e+07	0.330	rs7319334	-2.59	rs7333540	 0.17226	 4.78	-1.054	544	20	enet	 0.14526	5.89e-05	-1.23278	0.2177
